cod_amm	des_amm	Comune	nome_resp	cogn_resp	Cap	Provincia	Regione	sito_istituzionale	Indirizzo	titolo_resp	tipologia_istat	tipologia_amm	acronimo	cf_validato	cf	mail1	tipo_mail1	mail2	tipo_mail2	mail3	tipo_mail3	mail4	tipo_mail4	mail5	tipo_mail5	url_facebook	url_twitter	url_youtube	url_linkedin	liv_accessibili
c_f832	Comune di Muzzana del Turgnano	Muzzana del Turgnano	Erica	Zoratti	33055	UD	Friuli-Venezia Giulia	www.comune.muzzanadelturgnano.ud.it	Via Roma 22	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83000510301	comune.muzzanadelturgnano@certgov.fvg.it	Pec	protocollo@comune.muzzanadelturgnano.ud.it	Altro	null	null	null	null	null	null					
c_f833	Comune di Muzzano	Muzzano	ROBERTO	FAVARIO	13895	BI	Piemonte	www.comune.muzzano.bi.it	Piazza Parrocchiale, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00381700020	muzzano@pec.ptbiellese.it	Pec	null	null	null	null	null	null	null	null					
c_f835	Comune di Nago-Torbole	Nago-Torbole	Gianni	Morandi	38069	TN	Trentino-Alto Adige/Südtirol	www.comune.nago-torbole.tn.it	Parco della Pavese n. 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84000050223	comunenagotorbole@pec.it	Pec	comune@comune.nago-torbole.tn.it	Altro	null	null	null	null	null	null					
c_f836	Comune di Nalles	Nalles	Lucia	Quaranta	39010	BZ	Trentino-Alto Adige/Südtirol	www.nalles.eu	Piazza Municipio, 1	Segretario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82003170212	nals.nalles@legalmail.it	Pec	info@nals.eu	Altro	null	null	null	null	null	null					
c_f838	Comune di Nanto	Nanto	Ulisse	Borotto	36024	VI	Veneto	www.comune.nanto.vi.it	Via Mercato, 43	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80005950243	nanto.vi@cert.ip-veneto.net	Pec	segreteria@comune.nanto.vi.it	Altro	null	null	null	null	null	null					
c_f839	Comune di Napoli	Napoli	Luigi	de Magistris	80123	NA	Campania	www.comune.napoli.it	Piazza Municipio - Palazzo S.Giacomo	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni	COMUNE DI NAPOLI	S	80014890638	protocollo@pec.comune.napoli.it	Pec	null	null	null	null	null	null	null	null					
c_f840	Comune di Narbolia	Narbolia	Maria Giovanna	Pisanu	09070	OR	Sardegna	www.comune.narbolia.or.it/	Via Umberto,22	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00064230956	protocollo.narbolia@pec.comunas.it	Pec	protocollo@comune.narbolia.or.it	Altro	null	null	null	null	null	null					
c_f841	Comune di Narcao	Narcao	Danilo	Serra	09010	SU	Sardegna	www.comune.narcao.ci.it	Piazza G. Marconi, 12	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81001970920	protocollo@pec.comune.narcao.ci.it	Pec	demografici@pec.comunenarcao.it	Pec	ufficio.protocollo@comune.narcao.ci.it	Altro	null	null	null	null					
c_f842	Comune di Nardo'	Nardò	Giuseppe	Mellone	73048	LE	Puglia	www.comune.nardo.le.it	Piazza Cesare Battisti, 7	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82001370756	protocollo@pecnardo.it	Pec	municipio@comune.nardo.le.it	Altro	null	null	null	null	null	null					
c_f843	Comune di Nardodipace	Nardodipace	Antonio	Demasi	89824	VV	Calabria	www.comune.nardodipace.vv.it	Piazza Municipio	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00319140794	amministrativo.comune.nardodipace@asmepec.it	Pec	elettorale.nardodipace@asmepec.it	Pec	sindaco.nardodipace@asmepec.it	Pec	suap.nardodipace@asmepec.it	Pec	ufficiourbanistica.comune.nardodipace@asmepec.it	Pec					
c_f844	Comune di Narni	Narni	Francesco	De Rebotti	05035	TR	Umbria	www.comune.narni.tr.it	Piazza Dei Priori, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00178930558	comune.narni@postacert.umbria.it	Pec	null	null	null	null	null	null	null	null					
c_f845	Comune di Naro	Naro	Maria Grazia Elena	Brandara	92028	AG	Sicilia	www.comune.naro.ag.it	Piazza Garibaldi, 7A	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82000070845	protocollo.comune.naro@pec.it	Pec	elettorale.comunenaro@pec.it	Pec	poliziamunicipale.comunenaro@pec.it	Pec	servizi.demografici.comunenaro@pec.it	Pec	servizifinanziari.comune.naro.ag@pec.it	Pec					
c_f846	Comune di Narzole	Narzole	Paola	Sguazzini	12068	CN	Piemonte	www.narzole.net	Via Umberto I N.5	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00507060044	narzole@cert.ruparpiemonte.it	Pec	null	null	null	null	null	null	null	null					
c_f847	Comune di Nasino	Nasino	GIAMPIERO	VASSALLO	17030	SV	Liguria	www.comune.nasino.sv.it	Via Monte Grappa, 10	Vice Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00342860095	protocollo@pec.comune.nasino.sv.it	Pec	com_nasino@libero.it	Altro	null	null	null	null	null	null					
c_f848	Comune di Naso	Naso	GAETANO	NANI'	98074	ME	Sicilia	www.comune.naso.me.it	Via MARCONI,2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00342960838	comunenaso@pec.it	Pec	null	null	null	null	null	null	null	null					
c_f849	Comune di Naturno	Naturno	Andreas	Heidegger	39025	BZ	Trentino-Alto Adige/Südtirol	www.comune.naturno.bz.it	Via Municipio 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00449290212	naturns.naturno@legalmail.it	Pec	null	null	null	null	null	null	null	null					
c_f851	Comune di Nave	Nave	Tiziano	Bertoli	25075	BS	Lombardia	www.comune.nave.bs.it	Via Paolo Vi 17	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80008790174	protocollo@pec.comune.nave.bs.it	Pec	null	null	null	null	null	null	null	null					
c_f852	Comune di Navelli	Navelli	Paola	Di Iorio	67020	AQ	Abruzzo	www.comunenavelli.gov.it	Via Pereto 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00188910665	comune.navelli@pec.mailcert.info	Pec	c.navelli@tiscalinet.it	Altro	null	null	null	null	null	null					
c_f856	Comune di Naz Sciaves	Naz-Sciaves	Alexander	Ueberbacher	39040	BZ	Trentino-Alto Adige/Südtirol	www.comune.naz-sciaves.bz.it	Via Peter Kemenater 18	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81005990213	natzschabs.nazsciaves@legalmail.it	Pec	info@comune.naz-sciaves.bz.it	Altro	null	null	null	null	null	null					
c_f857	Comune di Nazzano	Nazzano	ALFONSO	GIARDINI	00060	RM	Lazio	www.nazzano.rm.gov.it	Via Mazzini 4	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80407060583	comune.nazzano@pcert.it	Pec	protocollodinazzano@virgilio.it	Altro	null	null	null	null	null	null					
c_f858	Comune di Ne	Ne	Giuseppe	Battistone	16040	GE	Liguria	www.comune.ne.ge.it	Piazza Dei Mosto, 2	Responsabile Servizio Fiananziario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002590105	info@pec.comune.ne.ge.it	Pec	servizifinanziari@comune.ne.ge.it	Altro	null	null	null	null	null	null					
c_f859	Comune di Nebbiuno	Nebbiuno	Elis	Piaterra	28010	NO	Piemonte	www.comune.nebbiuno.no.it	Piazza Iv Novembr, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00433340031	nebbiuno@cert.ruparpiemonte.it	Pec	info@comune.nebbiuno.no.it	Altro	null	null	null	null	null	null					
c_f861	Comune di Negrar di Valpolicella	Negrar di Valpolicella	ROBERTO	GRISON	37024	VR	Veneto	www.comunenegrar.it	Piazza Vittorio Emanuele, 37	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00251080230	protocollo@pec.comunenegrar.it	Pec	settorefinanziario@comunenegrar.it	Altro	null	null	null	null	null	null					
c_f862	Comune di Neirone	Neirone	Stefano	Sudermania	16040	GE	Liguria	www.comune.neirone.ge.it	Frazione Neirone, 16	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83004450108	protocollo@pec.comune.neirone.ge.it	Pec	null	null	null	null	null	null	null	null					
c_f863	Comune di Neive	Neive	Gilberto	Balarello	12052	CN	Piemonte	www.comune.neive.cn.it	Piazza Italia 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00307790048	neive@pec.comune.neive.cn.it	Pec	neive@comune.neive.cn.it	Altro	null	null	null	null	null	null					
c_f864	Comune di Nembro	Nembro	Claudio	Cancelli	24027	BG	Lombardia	www.nembro.net	v. Roma, 13	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00221710163	comunenembro@legalmail.it	Pec	segreteria@nembro.net	Altro	null	null	null	null	null	null					
c_f865	Comune di Nemi	Nemi	Alberto	Bertucci	00040	RM	Lazio	www.nemi.rm.gov.it	Piazza Del Municipio, 9	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	02439590585	COMUNEDINEMI@PEC.IT	Pec	bertucci.a@tin.it	Altro	RAGIONERIA@COMUNEDINEMI.RM.GOV.IT	Altro	null	null	null	null					
c_f866	Comune di Nemoli	Nemoli	Antonio	Cavallaro	85040	PZ	Basilicata	www.comune.nemoli.pz.it	Piazza S. Maria Delle Grazie, 2	responsabile area contabile - amministrativa	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83000430765	protocollonemoli@ebaspec.it	Pec	comunenemoli@rete.basilicata.it	Altro	null	null	null	null	null	null					
c_f867	Comune di Neoneli	Neoneli	Salvatore	Cau	09080	OR	Sardegna	www.comune.neoneli.or.it	Via Roma 83	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80031650957	protocollo@pec.comune.neoneli.or.it	Pec	info@comune.neoneli.or.it	Altro	ufficiotecnico@pec.comune.neoneli.or.it	Pec	null	null	null	null					
c_f868	Comune di Nepi	Nepi	Franco	Vita	01036	VT	Lazio	www.comune.nepi.vt.it	Piazza Comune 20	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00088940564	comune.nepi.vt@legalmailpa.it	Pec	null	null	null	null	null	null	null	null	https://www.facebook.com/ComunediNepi				
c_f870	Comune di Nereto	Nereto	Daniele	Laurenzi	64015	TE	Abruzzo	www.comune.nereto.te.it	Piazza Della Repubblica, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00422080671	protocollo@pec.comune.nereto.te.it	Pec	null	null	null	null	null	null	null	null					
c_f871	Comune di Nerola	Nerola	Sabina	Granieri	00017	RM	Lazio	www.comunenerola.it	Piazza San Sebastiano, snc	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	02457750582	segreterianerola@pec.provincia.roma.it	Pec	protocollo@comunenerola.it	Altro	null	null	null	null	null	null					
c_f872	Comune di Nervesa della Battaglia	Nervesa della Battaglia	Fabio	Vettori	31040	TV	Veneto	www.comune.nervesa.tv.it	Piazza La Piave, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83001090261	protocollo.comune.nervesa.tv@pecveneto.it	Pec	segreteria@comune.nervesa.tv.it	Altro	null	null	null	null	null	null					
c_f874	Comune di Nerviano	Nerviano	Massimo	Cozzi	20014	MI	Lombardia	www.comune.nerviano.mi.it	Piazza Manzoni, 14	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00864790159	urp@pec.comune.nerviano.mi.it	Pec	demografici.nerviano@pec.regione.lombardia.it	Pec	null	null	null	null	null	null	https://www.facebook.com/comunedinerviano/				
c_f876	Comune di Nespolo	Nespolo	Luigino	Cavallari	02020	RI	Lazio	www.comunedinespolo.it	Via Roma , 156	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00113150577	comunedinespolo@pec.it	Pec	ragioneria@comunedinespolo.it	Altro	segreteria@comunedinespolo.it	Altro	null	null	null	null					
c_f877	Comune di Nesso	Nesso	Massimo	Morini	22020	CO	Lombardia	www.comune.nesso.co.it	Via Pietro Binda 9	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00529210130	comune.nesso@pec.regione.lombardia.it	Pec	info@comune.nesso.co.it	Altro	null	null	null	null	null	null					
c_f878	Comune di Netro	Netro	Tiziana	Pasquale	13896	BI	Piemonte	www.comune.netro.bi.it	Piazza XX Settembre, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00384810024	netro@pec.ptbiellese.it	Pec	netro@ptb.provincia.biella.it	Altro	uftec.netro@ptb.provincia.biella.it	Altro	null	null	null	null					
c_f880	Comune di Nettuno	Nettuno	angelo	casto	00048	RM	Lazio	www.comune.nettuno.roma.it	vle G. Matteotti, 37	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	02910820584	protocollogenerale@pec.comune.nettuno.roma.it	Pec	null	null	null	null	null	null	null	null	https://www.facebook.com/cittadinettuno?fref=ts	https://twitter.com/CittadiNettuno	http://www.youtube.com/user/cittadinettuno		
c_f881	Comune di Neviano	Neviano	Fiorella	Mastria	73040	LE	Puglia	www.comunenevianodilecce.it	Via Dante Alighieri, 4	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80010970756	protocolloneviano@pec.rupar.puglia.it	Pec	null	null	null	null	null	null	null	null					
c_f882	Comune di Neviano Degli Arduini	Neviano degli Arduini	Alessandro	Garbasi	43024	PR	Emilia-Romagna	comune.neviano-degli-arduini.it	Piazza IV Novembre, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00215930348	protocollo@postacert.comune.neviano-degli-arduini.pr.it	Pec	info@comune.neviano-degli-arduini.pr.it	Altro	null	null	null	null	null	null					
C_F883	Comune di Neviglie	Neviglie	Corrado	Benotto	12050	CN	Piemonte	www.comune.neviglie.cn.it	Via Umberto I, N. 14	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00511050049	comune.neviglie.cn@legalmail.it	Pec	comunedineviglie@libero.it	Altro	null	null	null	null	null	null					
c_f884	Comune di Niardo	Niardo	Carlo	Sacristani	25050	BS	Lombardia	www.comune.niardo.bs.it	Piazzale Donatori Di Sangue, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81002370179	comune.niardo@pec.regione.lombardia.it	Pec	null	null	null	null	null	null	null	null					
c_f886	Comune di Nibbiola	Nibbiola	Pierfrancesco	Agnesina	28070	NO	Piemonte	www.comune.nibbiola.no.it	Piazza Genestrone, 1	Vicesindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00417260031	nibbiola@cert.ruparpiemonte.it	Pec	null	null	null	null	null	null	null	null					
c_f887	Comune di Nibionno	Nibionno	Claudio	Usuelli	23895	LC	Lombardia	www.comune.nibionno.lc.it	Piazza Caduti, 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002070132	anagrafe@pec.comune.nibionno.lc.it	Pec	null	null	null	null	null	null	null	null					
c_f889	Comune di Nichelino	Nichelino	Gianfranco	Cotugno	10042	TO	Piemonte	www.comune.nichelino.to.it	Piazza Di Vittorio 1	Responsabile amministrazione	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	94031420014	protocollo@cert.comune.nichelino.to.it	Pec	null	null	null	null	null	null	null	null	http://www.facebook.com/pages/Citt%C3%A0-di-Nichelino-Pagina-Ufficiale/276312822418798	https://twitter.com/comunenichelino			
c_f890	Comune di Nicolosi	Nicolosi	Angelo	Pulvirenti	95030	CT	Sicilia	www.comune.nicolosi.ct.it	Piazza Vittorio Emanuele	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00147070874	protocollo@pec.comunenicolosi.it	Pec	null	null	null	null	null	null	null	null					
c_f891	Comune di Nicorvo	Nicorvo	MICHELE	RATTI	27020	PV	Lombardia	www.comune.nicorvo.pv.it	Via Roma N.2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83001190186	comune.nicorvo@pec.regione.lombardia.it	Pec	anagrafe@comune.nicorvo.pv.it	Altro	info@comune.nicorvo.pv.it	Altro	segreteria@comune.nicorvo.pv.it	Altro	null	null					
c_f892	Comune di Nicosia	Nicosia	Luigi Salvatore	Bonelli	94014	EN	Sicilia	www.comune.nicosia.en.it	Piazza Garibaldi	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81002210862	protocollo@pec.comune.nicosia.en.it	Pec	demografici.statocivileanagrafe@pec.comune.nicosia.en.it	Pec	protocollo@comune.nicosia.en.it	Altro	servizisociali@pec.comune.nicosia.en.it	Pec	null	null					
c_f893	Comune di Nicotera	Nicotera	Giuseppe	Marasco	89844	VV	Calabria	www.comune.nicotera.vv.it	Corso Umberto I	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00392000790	protocollo.nicotera@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_f894	Comune di Niella Belbo	Niella Belbo	Monica	Basso	12050	CN	Piemonte	www.comune.niellabelbo.cn.it	Piazza Mercato N.18	Resp. Servizio Finanziario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00404550048	comune.niellabelbo.cn@cert.legalmail.it	Pec	niella.belbo@reteunitaria.piemonte.it	Altro	null	null	null	null	null	null					
c_f895	Comune di Niella Tanaro	Niella Tanaro	Gian Mario	Mina	12060	CN	Piemonte	www.comune.niellatanaro.cn.it	Via XX Settembre 11	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84005330042	comune.niellatanaro.cn@legalmail.it	Pec	info@comune.niellatanro.cn.it	Altro	null	null	null	null	null	null					
c_f898	Comune di Nimis	Nimis	Walter	Tosolini	33045	UD	Friuli-Venezia Giulia	www.comune.nimis.ud.it	Piazza XXIX Settembre, 13	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00392120309	comune.nimis@certgov.fvg.it	Pec	segreteria@com-nimis.regione.fvg.it	Altro	null	null	null	null	null	null	https://www.facebook.com/comunedi.nimis?ref=tn_tnmn				
c_f899	Comune di Niscemi	Niscemi	MASSIMILIANO VALENTINO	CONTI	93015	CL	Sicilia	www.comune.niscemi.cl.it	Piazza Vittorio Emanuele, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002100855	ufficioprotocollo@comuneniscemipec.it	Pec	elettorale@comuneniscemipec.it	Pec	segretariogenerale@comune.niscemi.cl.it	Altro	segretariogenerale@comuneniscemipec.it	Pec	ufficiogare@comuneniscemipec.it	Pec					
C_f900	Comune di Nissoria	Nissoria	Armando	Glorioso	94010	EN	Sicilia	www.comune.nissoria.en.it/	Via Vittorio Emanuele, 135	Muscolino Gaetano	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00058880865	protocollo@pec.comune.nissoria.en.it	Pec	null	null	null	null	null	null	null	null					
c_f901	Comune di Nizza di Sicilia	Nizza di Sicilia	Giuseppe	Di Tommaso	98026	ME	Sicilia	www.comune.nizzadisicilia.me.it	Via Umberto I 376	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni	GBRIGUGLIO	S	00330820838	comune.nizzadisicilia@pec.it	Pec	economatonizza@virgilio.it	Altro	null	null	null	null	null	null					
c_f902	Comune di Nizza Monferrato	Nizza Monferrato	Simone	Nosenzo	14049	AT	Piemonte	www.comune.nizza.at.it	Piazza Martiri Di Alessandria, 19	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00173660051	nizza.monferrato@cert.ruparpiemonte.it	Pec	protocollo@comune.nizza.at.it	Altro	null	null	null	null	null	null	https://www.facebook.com/Nizza-%C3%A8-298377796978648/?ref=bookmarks		https://www.youtube.com/channel/UCtYPTd-jfJfR37SbsboD_KA?view_as=subscriber		
c_f904	Comune di Noale	Noale	Patrizia	Andreotti	30033	VE	Veneto	www.comune.noale.ve.it	Piazza Castello, 18	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002870275	comune.noale.ve@legalmail.it	Pec	null	null	null	null	null	null	null	null	https://www.facebook.com/comune.noale	https://twitter.com/ComuneNoale	https://www.youtube.com/channel/UCSV5ypM6sJ0qICGuFBTaPOA		
c_f906	Comune di Noasca	Noasca	Domenico	Aimonino	10080	TO	Piemonte	www.comune.noasca.to.it	Via Umberto I, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83500090010	comunenoasca.to@pec.it	Pec	cnoasca@eurexnet.it	Altro	null	null	null	null	null	null					
c_f907	Comune di Nocara	Nocara	Francesco	Trebisacce	87070	CS	Calabria	www.comune.nocara.cs.it	Via Polmo, 8	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81000890780	comunenocaracs@pcert.postecert.it	Pec	info@comune.nocara.cs.it	Altro	null	null	null	null	null	null					
c_f908	Comune di Nocciano	Nocciano	LAURA	DE CLERICO	65010	PE	Abruzzo	www.comune.nocciano.pe.it	Via San Rocco 1	Responsabile del Servizio Demografici	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00221360688	protocollo@pec.comune.nocciano.pe.it	Pec	anagrafe@comune.nocciano.pe.it	Altro	null	null	null	null	null	null					
c_f910	Comune di Nocera Terinese	Nocera Terinese	Aldo	Calandriello	88047	CZ	Calabria	www.comune.noceraterinese.cz.it/	Via F. A. Rizzuto 16	Legale rappresentante	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00297930794	ragioneria.noceraterinese@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_f911	Comune di Nocera Umbra	Nocera Umbra	Giovanni	Bontempi	06025	PG	Umbria	www.comune.noceraumbra.pg.it	Via San Rinaldo	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00417870540	comune.noceraumbra@postacert.umbria.it	Pec	rag@comune.noceraumbra.pg.it	Altro	null	null	null	null	null	null					
